"photoID";"userID";"dateTaken";"poiID";"poiTheme";"poiFreq";"seqID"
3509913531;"13078717@N07";1241147744;130;"Community Use";226;180
3350287785;"13233236@N04";1235627632;190;"Transport";351;181
3351114368;"13233236@N04";1235627636;35;"Community Use";349;181
3350290329;"13233236@N04";1235627647;65;"Community Use";500;181
3351117140;"13233236@N04";1235627650;235;"Retail";529;181
3351120380;"13233236@N04";1235627655;89;"Office";74;181
3401108402;"13233236@N04";1235784175;35;"Community Use";349;182
3400306751;"13233236@N04";1235784216;35;"Community Use";349;182
3400314193;"13233236@N04";1235784264;35;"Community Use";349;182
3401128370;"13233236@N04";1235784287;35;"Community Use";349;182
3400329547;"13233236@N04";1235784305;35;"Community Use";349;182
3400358175;"13233236@N04";1235784730;38;"Community Use";455;182
3401172294;"13233236@N04";1235784760;38;"Community Use";455;182
3401175802;"13233236@N04";1235784781;38;"Community Use";455;182
3400378721;"13233236@N04";1235784786;38;"Community Use";455;182
3401189528;"13233236@N04";1235784793;38;"Community Use";455;182
3401196298;"13233236@N04";1235784818;38;"Community Use";455;182
3400396035;"13233236@N04";1235784843;38;"Community Use";455;182
3400400281;"13233236@N04";1235784938;38;"Community Use";455;182
3379139982;"13233236@N04";1237722823;14;"Place of Worship";84;183
3378343837;"13233236@N04";1237724205;90;"Community Use";396;183
3375946776;"13233236@N04";1237724378;90;"Community Use";396;183
3375978850;"13233236@N04";1237724789;13;"Place of Worship";33;183
3376032104;"13233236@N04";1237734777;90;"Community Use";396;183
3794928890;"13233236@N04";1249531447;38;"Community Use";455;184
3794109049;"13233236@N04";1249531468;38;"Community Use";455;184
4559568931;"13233236@N04";1250406415;99;"Leisure/Recreation";386;185
4567244200;"13233236@N04";1250411536;98;"Place Of Assembly";100;185
4554297883;"13233236@N04";1269160042;117;"Specialist Residential Accommodation";22;186
4554960114;"13233236@N04";1269160171;117;"Specialist Residential Accommodation";22;186
4554373671;"13233236@N04";1269160316;117;"Specialist Residential Accommodation";22;186
4554430041;"13233236@N04";1269160783;37;"Community Use";18;186
4554485139;"13233236@N04";1269160940;37;"Community Use";18;186
4555412435;"13233236@N04";1269161044;37;"Community Use";18;186
4556075622;"13233236@N04";1269164111;90;"Community Use";396;186
4615378962;"13233236@N04";1273850617;105;"Mixed Use";150;187
4614765879;"13233236@N04";1273850777;101;"Leisure/Recreation";124;187
4614773039;"13233236@N04";1273851025;101;"Leisure/Recreation";124;187
4618876648;"13233236@N04";1274190758;11;"Place of Worship";35;188
4618272229;"13233236@N04";1274192496;95;"Purpose Built";116;188
4651835280;"13233236@N04";1275035862;11;"Place of Worship";35;189
4748537741;"13233236@N04";1277517096;230;"Community Use";476;190
4754833959;"13233236@N04";1277517147;97;"Office";148;190
4754822893;"13233236@N04";1277517251;99;"Leisure/Recreation";386;190
4754812331;"13233236@N04";1277517514;97;"Office";148;190
4755441976;"13233236@N04";1277517556;231;"Place Of Assembly";121;190
4748914277;"13233236@N04";1277517593;231;"Place Of Assembly";121;190
4749554498;"13233236@N04";1277517686;231;"Place Of Assembly";121;190
4749550762;"13233236@N04";1277517736;231;"Place Of Assembly";121;190
4749548522;"13233236@N04";1277517767;231;"Place Of Assembly";121;190
4749546336;"13233236@N04";1277517884;230;"Community Use";476;190
4749543440;"13233236@N04";1277517996;190;"Transport";351;190
4749540942;"13233236@N04";1277518442;61;"Transport";122;190
4748891163;"13233236@N04";1277519288;14;"Place of Worship";84;190
4985345761;"13233236@N04";1284360558;203;"Mixed Use";176;191
5123159602;"13233236@N04";1287459082;203;"Mixed Use";176;192
5345413444;"13233236@N04";1294721938;2;"Mixed Use";138;193
5404702898;"13233236@N04";1295774930;72;"Community Use";20;194
5404104475;"13233236@N04";1295774941;72;"Community Use";20;194
5404107163;"13233236@N04";1295774946;72;"Community Use";20;194
5403966319;"13233236@N04";1295775000;72;"Community Use";20;194
5404127163;"13233236@N04";1295775058;72;"Community Use";20;194
5404128435;"13233236@N04";1295844147;72;"Community Use";20;195
5404731206;"13233236@N04";1295844147;72;"Community Use";20;195
5404732444;"13233236@N04";1295844232;72;"Community Use";20;195
5404734120;"13233236@N04";1295844280;72;"Community Use";20;195
5404733110;"13233236@N04";1295844280;72;"Community Use";20;195
5404130379;"13233236@N04";1295844280;72;"Community Use";20;195
5404131577;"13233236@N04";1295844323;72;"Community Use";20;195
5404735382;"13233236@N04";1295844366;72;"Community Use";20;195
5423443553;"13233236@N04";1297010494;203;"Mixed Use";176;196
7739903996;"13233236@N04";1343535210;195;"Health Services";6;197
9083168795;"13233236@N04";1371615785;242;"Mixed Use";45;198
9083165973;"13233236@N04";1371615867;242;"Mixed Use";45;198
338059554;"13237839@N00";1167449867;148;"Place Of Assembly";47;199
346124725;"13237839@N00";1167910473;76;"Leisure/Recreation";367;200
347644737;"13237839@N00";1168086388;150;"Community Use";258;201
497227903;"13237839@N00";1178429884;79;"Place Of Assembly";57;202
497201334;"13237839@N00";1178430096;79;"Place Of Assembly";57;202
497425089;"13237839@N00";1178430362;95;"Purpose Built";116;202
497400892;"13237839@N00";1178430392;95;"Purpose Built";116;202
497391726;"13237839@N00";1178430996;228;"Leisure/Recreation";156;202
497385778;"13237839@N00";1178431379;228;"Leisure/Recreation";156;202
497418141;"13237839@N00";1178432165;230;"Community Use";476;202
497427745;"13237839@N00";1178435781;235;"Retail";529;202
497439565;"13237839@N00";1178436060;38;"Community Use";455;202
497407648;"13237839@N00";1178436178;38;"Community Use";455;202
497404838;"13237839@N00";1178438756;228;"Leisure/Recreation";156;202
11596298236;"13237839@N00";1388198651;76;"Leisure/Recreation";367;203
3838415132;"13288195@N05";1229309238;197;"Education Centre";102;204
3838415532;"13288195@N05";1229309839;197;"Education Centre";102;204
4022043464;"13288195@N05";1254371784;189;"Place Of Assembly";765;205
4022007960;"13288195@N05";1254372445;189;"Place Of Assembly";765;205
4626862630;"13288195@N05";1254372515;189;"Place Of Assembly";765;205
4021256439;"13288195@N05";1255660369;197;"Education Centre";102;206
6887444516;"13288195@N05";1272001579;228;"Leisure/Recreation";156;207
6887445016;"13288195@N05";1274830698;197;"Education Centre";102;208
6972466363;"13288195@N05";1276831073;196;"Place Of Assembly";27;209
6826352246;"13288195@N05";1281247634;220;"Place Of Assembly";197;210
7308065664;"13288195@N05";1297807775;197;"Education Centre";102;211
7308067082;"13288195@N05";1297807819;197;"Education Centre";102;211
7308068654;"13288195@N05";1297807986;197;"Education Centre";102;211
8493870671;"13288195@N05";1319850233;65;"Community Use";500;212
8493869651;"13288195@N05";1319851266;202;"Transport";358;212
6805321856;"13288195@N05";1322376657;197;"Education Centre";102;213
6951437575;"13288195@N05";1330570711;197;"Education Centre";102;214
6951437285;"13288195@N05";1330570721;197;"Education Centre";102;214
6805322116;"13288195@N05";1330584136;197;"Education Centre";102;214
7879679772;"13288195@N05";1345595294;197;"Education Centre";102;215
7879678384;"13288195@N05";1345595318;197;"Education Centre";102;215
7879676436;"13288195@N05";1345595381;197;"Education Centre";102;215
8695739834;"13288195@N05";1346815601;196;"Place Of Assembly";27;216
8490845544;"13288195@N05";1361254505;90;"Community Use";396;217
8490845248;"13288195@N05";1361254528;90;"Community Use";396;217
8490849464;"13288195@N05";1361254633;90;"Community Use";396;217
9607281512;"13288195@N05";1377592639;86;"Place Of Assembly";39;218
6011491691;"13502017@N05";1312559728;177;"Place Of Assembly";133;219
6033757401;"13502017@N05";1313117675;230;"Community Use";476;220
6065945312;"13502017@N05";1313942182;130;"Community Use";226;221
6129401655;"13502017@N05";1315566739;177;"Place Of Assembly";133;222
6350644868;"13502017@N05";1321454189;62;"Place Of Assembly";113;223
6352653727;"13502017@N05";1321530855;62;"Place Of Assembly";113;224
6989741432;"13502017@N05";1335973298;203;"Mixed Use";176;225
7848915916;"13502017@N05";1345783895;55;"Place Of Assembly";40;226
8010674474;"13502017@N05";1348274862;79;"Place Of Assembly";57;227
8010687554;"13502017@N05";1348275285;79;"Place Of Assembly";57;227
8011024854;"13502017@N05";1348286107;79;"Place Of Assembly";57;227
8011117163;"13502017@N05";1348289665;79;"Place Of Assembly";57;227
8321763194;"13502017@N05";1356781275;79;"Place Of Assembly";57;228
11319937256;"13502017@N05";1386745074;90;"Community Use";396;229
6942013056;"13639096@N06";1334301414;80;"Place Of Assembly";129;230
7088080083;"13639096@N06";1334301729;80;"Place Of Assembly";129;230
6942007446;"13639096@N06";1334301944;81;"Place Of Assembly";36;230
6942005764;"13639096@N06";1334379953;79;"Place Of Assembly";57;231
6942004346;"13639096@N06";1334445917;186;"Place Of Assembly";4;232
8200988879;"13658024@N00";1353380435;79;"Place Of Assembly";57;233
8202222576;"13658024@N00";1353384303;79;"Place Of Assembly";57;233
8201286605;"13658024@N00";1353389062;79;"Place Of Assembly";57;233
2092417085;"13742576@N02";1178425876;130;"Community Use";226;234
2072918099;"13742576@N02";1195370484;235;"Retail";529;235
3172767311;"13834571@N06";1075554000;190;"Transport";351;236
3173600288;"13834571@N06";1075554000;230;"Community Use";476;236
5171425052;"13834571@N06";1289094341;95;"Purpose Built";116;237
7533394798;"13871787@N00";1341804229;51;"Place Of Assembly";97;238
7533394220;"13871787@N00";1341804243;51;"Place Of Assembly";97;238
7588547928;"13871787@N00";1342493953;200;"Education Centre";39;239
7588488140;"13871787@N00";1342494454;213;"Leisure/Recreation";105;239
7588487128;"13871787@N00";1342494485;213;"Leisure/Recreation";105;239
7588440490;"13871787@N00";1342494954;213;"Leisure/Recreation";105;239
7588439322;"13871787@N00";1342494967;213;"Leisure/Recreation";105;239
7588438204;"13871787@N00";1342494995;213;"Leisure/Recreation";105;239
7588430494;"13871787@N00";1342495023;213;"Leisure/Recreation";105;239
7588428650;"13871787@N00";1342495081;213;"Leisure/Recreation";105;239
7588426872;"13871787@N00";1342495115;213;"Leisure/Recreation";105;239
7588409692;"13871787@N00";1342495449;213;"Leisure/Recreation";105;239
7588408292;"13871787@N00";1342495474;213;"Leisure/Recreation";105;239
7588406082;"13871787@N00";1342495496;213;"Leisure/Recreation";105;239
7588396312;"13871787@N00";1342495656;213;"Leisure/Recreation";105;239
7588394280;"13871787@N00";1342495678;213;"Leisure/Recreation";105;239
7588393358;"13871787@N00";1342495701;213;"Leisure/Recreation";105;239
7588163438;"13871787@N00";1342497518;200;"Education Centre";39;239
7588144322;"13871787@N00";1342497786;213;"Leisure/Recreation";105;239
7588131322;"13871787@N00";1342497968;213;"Leisure/Recreation";105;239
7588128972;"13871787@N00";1342498023;213;"Leisure/Recreation";105;239
7588126386;"13871787@N00";1342498071;213;"Leisure/Recreation";105;239
7588084818;"13871787@N00";1342498189;200;"Education Centre";39;239
7588076746;"13871787@N00";1342498330;213;"Leisure/Recreation";105;239
7588073914;"13871787@N00";1342498358;213;"Leisure/Recreation";105;239
8738798072;"13890195@N05";1368515716;163;"Transport";91;240
2082883580;"13897419@N02";656841600;188;"Place of Worship";225;241
5366682656;"13898538@N05";1295296121;202;"Transport";358;242
5366683840;"13898538@N05";1295296144;202;"Transport";358;242
6633809437;"13898538@N05";1325654707;162;"Transport";13;243
6937581059;"13898538@N05";1330495546;73;"Transport";9;244
13648047733;"13956722@N06";1361397205;136;"Transport";327;245
13648371994;"13956722@N06";1361412345;84;"Mixed Use";336;245
13648364764;"13956722@N06";1361419359;93;"Leisure/Recreation";20;245
5732700481;"14021337@N00";1294028865;188;"Place of Worship";225;246
5732729437;"14021337@N00";1294041699;12;"Place of Worship";95;246
5733280862;"14021337@N00";1294041758;12;"Place of Worship";95;246
5732742517;"14021337@N00";1294041789;12;"Place of Worship";95;246
5732749687;"14021337@N00";1294041868;12;"Place of Worship";95;246
5732756109;"14021337@N00";1294041988;12;"Place of Worship";95;246
5732762785;"14021337@N00";1294042005;12;"Place of Worship";95;246
5732776875;"14021337@N00";1294042093;236;"Retail";94;246
5733328824;"14021337@N00";1294042296;236;"Retail";94;246
5732812459;"14021337@N00";1294137837;7;"Place of Worship";72;247
7400005456;"14021742@N00";1340092795;67;"Mixed Use";8;248
7906087432;"14021742@N00";1346504398;35;"Community Use";349;249
8049039449;"14021742@N00";1349227924;161;"Transport";39;250
8146507685;"14021742@N00";1351821930;137;"Transport";42;251
8194379587;"14021742@N00";1353212291;235;"Retail";529;252
8263734510;"14021742@N00";1355206567;183;"Place Of Assembly";14;253
8565597797;"14021742@N00";1363313726;201;"Mixed Use";104;254
3240481656;"14052501@N00";1233307553;189;"Place Of Assembly";765;255
3240494474;"14052501@N00";1233311139;189;"Place Of Assembly";765;255
3240496474;"14052501@N00";1233314533;189;"Place Of Assembly";765;255
3242116407;"14052501@N00";1233396646;189;"Place Of Assembly";765;256
3242951848;"14052501@N00";1233396654;189;"Place Of Assembly";765;256
3242955126;"14052501@N00";1233396909;189;"Place Of Assembly";765;256
3392248272;"14052501@N00";1238222188;202;"Transport";358;257
3391440931;"14052501@N00";1238222259;65;"Community Use";500;257
5103172141;"14052501@N00";1287708203;73;"Transport";9;258
5103174565;"14052501@N00";1287708287;73;"Transport";9;258
5296663602;"14052501@N00";1293454566;76;"Leisure/Recreation";367;259
5511262529;"14052501@N00";1299664981;61;"Transport";122;260
1568800462;"14083210@N00";1192017662;73;"Transport";9;261
11881303046;"14136614@N03";1385625092;189;"Place Of Assembly";765;262
11880454505;"14136614@N03";1385625128;189;"Place Of Assembly";765;262
11880453035;"14136614@N03";1385625147;189;"Place Of Assembly";765;262
11880450945;"14136614@N03";1385625182;189;"Place Of Assembly";765;262
11894050034;"14136614@N03";1385625291;189;"Place Of Assembly";765;262
11893640955;"14136614@N03";1385625338;189;"Place Of Assembly";765;262
11894045814;"14136614@N03";1385625418;189;"Place Of Assembly";765;262
11893634995;"14136614@N03";1385625491;189;"Place Of Assembly";765;262
11933311076;"14136614@N03";1385625543;189;"Place Of Assembly";765;262
11933322866;"14136614@N03";1385625552;189;"Place Of Assembly";765;262
11933316166;"14136614@N03";1385625658;189;"Place Of Assembly";765;262
11933303996;"14136614@N03";1385625689;189;"Place Of Assembly";765;262
11953403054;"14136614@N03";1385625726;189;"Place Of Assembly";765;262
11953802436;"14136614@N03";1385625771;189;"Place Of Assembly";765;262
11953256383;"14136614@N03";1385625791;189;"Place Of Assembly";765;262
11965937275;"14136614@N03";1385625808;189;"Place Of Assembly";765;262
11966774866;"14136614@N03";1385625849;189;"Place Of Assembly";765;262
11966354684;"14136614@N03";1385625860;189;"Place Of Assembly";765;262
11975126433;"14136614@N03";1385626004;189;"Place Of Assembly";765;262
11974831735;"14136614@N03";1385626064;189;"Place Of Assembly";765;262
12070553816;"14136614@N03";1385626703;38;"Community Use";455;262
12069912315;"14136614@N03";1385626847;38;"Community Use";455;262
12070547426;"14136614@N03";1385626888;38;"Community Use";455;262
11987843754;"14136614@N03";1385880886;189;"Place Of Assembly";765;263
11987842374;"14136614@N03";1385880914;189;"Place Of Assembly";765;263
11987453455;"14136614@N03";1385880966;189;"Place Of Assembly";765;263
11987750443;"14136614@N03";1385880977;189;"Place Of Assembly";765;263
11987451265;"14136614@N03";1385880997;189;"Place Of Assembly";765;263
11998555015;"14136614@N03";1385881066;189;"Place Of Assembly";765;263
11998912894;"14136614@N03";1385881105;189;"Place Of Assembly";765;263
11998911134;"14136614@N03";1385881142;189;"Place Of Assembly";765;263
11999361736;"14136614@N03";1385881179;189;"Place Of Assembly";765;263
12015741715;"14136614@N03";1385881291;189;"Place Of Assembly";765;263
12015738945;"14136614@N03";1385881310;189;"Place Of Assembly";765;263
12016557776;"14136614@N03";1385881326;189;"Place Of Assembly";765;263
12016085654;"14136614@N03";1385881351;189;"Place Of Assembly";765;263
12021827174;"14136614@N03";1385881364;189;"Place Of Assembly";765;263
