"poiID";"title";"text";
"13";"Pleasant and Nice";"We came here after lunch at New York Minutes and ACMI.<br><br>There was an on-going Korean service at the time of our visit, but we were allowed to go in and take a look.<br><br>Internal is very neat, pleasant and peaceful feel. External is very beautiful.";
"13";"One of the prettiest churches in Melb";"I've always loved waking past this pretty church which is one of many in a short distant of each other. This historic church is the oldest Presbyterian church in Victoria";
"13";"A declaration of faith";"Wherever they went, the Scots built magnificent churches to the glory of God. The Presbyterian faith is based on the teachings of John Calvin and John Knox, a Scot The craftsmanship in the Scots Church is superb. Visitors and their questions are welcome.";
"13";"Grand building";"Scots Church is a grand old building dating to the early part of the nineteenth century. It is located at a great address in Collins street and is a beautiful building. Worth a stop if you are passing by.";
"13";"Nice";"The architecture is fine and the interior really beautiful. We were lucky to (partially) attend a marriage ceremony, which was very authentic.";
"13";"Friendly and welcoming...";"I was just having a wander about and came across this church.  Inside I was taken by the unusual sloping floor.  As you look towards the alter, it sort of opens out below you.  One the staff stopped for a chat and told me some history and some stories.  Well worth the stop. YMMV";
"13";"A lovely church.";"This is a rather lovely church, centrally located in the city.<br>The exterior of the church is actually more impressive than its interior, as it has much more character to it.";
"13";"Beautiful";"Definitely worth a visit.  We preferred this church to its bigger 'cousins' St Paul's and St Patrick's.<br><br> Beautiful stained glass, in a lovely shaped space.";
"13";"This chuch have a Korean Service on Sunday 2PM";"There is a Korean worship service at 2:00 pm in this parish church.<br>There are also Indonesian worship services early another time.<br>It is good to have a Sunday service on a trip. It is also good for a long stay in Melbourne. It is better to worship in the language of your own country. This translates in English. Interpreting through Facebook group conversation. So you need your own earphone.";
"14";"Reforming church takes progressive attitude";"St Michael's is a parish of the Uniting Church of Australia. It is known as a progressive church and often takes a reforming contemporary Christian view on social issues. St Michael's has a long history, it was the first permanent church in Melbourne, first as a Congregational church. The church has an outstanding interior, one of the best in the city.";
"14";"St Michael's Church";"This was known as the Independent Church part of the Congregational Church and in 1977 part of the Uniting Church. It  had a radical minister in Dr Francis Macnab who went against Biblical  writings. This church was built in 1866 after the first church that was built in 1839 was demolished. It was designed by Joseph Reed who designed many buildings in Melbourne like the Town Hall, Royal Exhibition Buildings. In 1966 a chapel was built to commemorate 100 years of the building. In 1978 some of the original seats were removed. The church is an exuberant and outstanding example of Lombardic Romaneque style. The building is very finely detailed inside and out. It is an early example of polychromatic brickwork. It is a galleried auditorium with tired seating .  It has a skyscraper office block behind it no doubt giving it more money! <br>On the Russel Street side is Mingary which opened in September 1999. Mingary is a Gaelic word meaning 'the quiet place'. It is a non-denominational sanctuary that welcomes all who enter. Mingary has been developed as a place for personal reflection and offers a peaceful escape from the hectic demands of city life. It offers a haven where people may restore a sense of strength and vitality following trauma and tragedy. Mingary is devoted to healing, restoration, inspiration, vision and empowerment. The church is on the Victorian Heritage Register and National Trust Classified..";
